time,temp
2011-2-6 06:00:00,-6.546545410156284
2011-2-6 07:00:00,-6.718939208984352
2011-2-6 08:00:00,-6.075476074218727
2011-2-6 09:00:00,-6.149298095703102
2011-2-6 10:00:00,-5.293402099609352
2011-2-6 11:00:00,-5.392156982421852
2011-2-6 12:00:00,-6.079901123046852
2011-2-6 13:00:00,-6.187384033203102
2011-2-6 14:00:00,-7.288732910156284
2011-2-6 15:00:00,-5.858730061848917
2011-2-6 16:00:00,-7.426295979817667
2011-2-6 17:00:00,-12.725622558593727
2011-2-6 18:00:00,-12.328375244140602
2011-2-6 19:00:00,-11.676153564453102
2011-2-6 20:00:00,-8.444494628906284
2011-2-6 21:00:00,-7.412847900390602
2011-2-6 22:00:00,-7.262243652343727
2011-2-6 23:00:00,-7.844152832031227
2011-2-7 00:00:00,-9.826330566406284
2011-2-7 01:00:00,-5.939052327473917
2011-2-7 02:00:00,-12.583380126953102
2011-2-7 03:00:00,-13.560308837890602
2011-2-7 04:00:00,-7.22905578613279
2011-2-7 05:00:00,-7.59923400878904
2011-2-7 06:00:00,-7.595007324218727
2011-2-7 07:00:00,-7.382086181640602
2011-2-7 08:00:00,-6.546575927734352
2011-2-7 09:00:00,-5.767156982421852
2011-2-7 10:00:00,-4.413061523437477
2011-2-7 11:00:00,-3.5614685058593523
2011-2-7 12:00:00,-3.656698608398358
2011-2-7 13:00:00,-4.05034484863279
2011-2-7 14:00:00,-5.639120483398358
2011-2-7 15:00:00,-5.389390055338538
2011-2-7 16:00:00,-7.458329264322913
2011-2-7 17:00:00,-10.207220458984352
2011-2-7 18:00:00,-10.074911499023415
2011-2-7 19:00:00,-9.700109863281227
2011-2-7 20:00:00,-8.090109252929665
2011-2-7 21:00:00,-7.63457336425779
2011-2-7 22:00:00,-7.54283752441404
2011-2-7 23:00:00,-8.10515441894529
2011-2-8 00:00:00,-9.67616119384769
2011-2-8 01:00:00,-6.221818033854163
2011-2-8 02:00:00,-9.710180664062477
2011-2-8 03:00:00,-8.716101074218727
2011-2-8 04:00:00,-8.416387939453102
2011-2-8 05:00:00,-8.709143066406284
2011-2-8 06:00:00,-8.643469238281227
2011-2-8 07:00:00,-8.045233154296852
2011-2-8 08:00:00,-7.017675781249977
2011-2-8 09:00:00,-5.385015869140602
2011-2-8 10:00:00,-3.5327209472656023
2011-2-8 11:00:00,-1.7307800292968523
2011-2-8 12:00:00,-1.2334960937499773
2011-2-8 13:00:00,-1.9133056640624773
2011-2-8 14:00:00,-3.9895080566406023
2011-2-8 15:00:00,-4.920050048828102
2011-2-8 16:00:00,-7.490362548828102
2011-2-8 17:00:00,-7.688818359374977
2011-2-8 18:00:00,-7.821447753906284
2011-2-8 19:00:00,-7.724066162109352
2011-2-8 20:00:00,-7.735723876953102
2011-2-8 21:00:00,-7.856298828124977
2011-2-8 22:00:00,-7.823431396484352
2011-2-8 23:00:00,-8.366156005859352
2011-2-9 00:00:00,-9.52599182128904
2011-2-9 01:00:00,-6.504583740234352
2011-2-9 02:00:00,-6.773535156249977
2011-2-9 03:00:00,-7.681402587890602
2011-2-9 04:00:00,-7.636633300781227
2011-2-9 05:00:00,-7.827215576171852
2011-2-9 06:00:00,-8.599462890624977
2011-2-9 07:00:00,-8.136511230468727
2011-2-9 08:00:00,-8.781744384765602
2011-2-9 09:00:00,-7.166357421874977
2011-2-9 10:00:00,-5.046728515624977
2011-2-9 11:00:00,-4.516210937499977
2011-2-9 12:00:00,-2.9314331054687273
2011-2-9 13:00:00,-3.1034912109374773
2011-2-9 14:00:00,-6.903763834635413
2011-2-9 15:00:00,-5.834494018554665
2011-2-9 16:00:00,-7.15904846191404
2011-2-9 17:00:00,-7.189245605468727
2011-2-9 18:00:00,-6.843115234374977
2011-2-9 19:00:00,-7.19078674316404
2011-2-9 20:00:00,-7.95067443847654
2011-2-9 21:00:00,-8.22124328613279
2011-2-9 22:00:00,-8.24266662597654
2011-2-9 23:00:00,-8.627157592773415
2011-2-10 00:00:00,-9.37582244873039
2011-2-10 01:00:00,-8.905828857421852
2011-2-10 02:00:00,-9.402075195312477
2011-2-10 03:00:00,-9.44145812988279
2011-2-10 04:00:00,-9.594946289062477
2011-2-10 05:00:00,-9.624273681640602
2011-2-10 06:00:00,-10.55132141113279
2011-2-10 07:00:00,-11.332556152343727
2011-2-10 08:00:00,-12.425421142578102
2011-2-10 09:00:00,-11.718405151367165
2011-2-10 10:00:00,-9.924444580078102
2011-2-10 11:00:00,-9.192587280273415
2011-2-10 12:00:00,-7.856039428710915
2011-2-10 13:00:00,-7.720739746093727
2011-2-10 14:00:00,-9.818019612630167
2011-2-10 15:00:00,-6.748937988281227
2011-2-10 16:00:00,-6.827734374999977
2011-2-10 17:00:00,-6.689672851562477
2011-2-10 18:00:00,-5.864782714843727
2011-2-10 19:00:00,-6.657507324218727
2011-2-10 20:00:00,-8.165624999999977
2011-2-10 21:00:00,-8.586187744140602
2011-2-10 22:00:00,-8.661901855468727
2011-2-10 23:00:00,-8.888159179687477
2011-2-11 00:00:00,-9.225653076171852
2011-2-11 01:00:00,-11.307073974609352
2011-2-11 02:00:00,-12.030615234374977
2011-2-11 03:00:00,-11.201513671874977
2011-2-11 04:00:00,-11.553259277343727
2011-2-11 05:00:00,-11.421331787109352
2011-2-11 06:00:00,-12.503179931640602
2011-2-11 07:00:00,-14.528601074218727
2011-2-11 08:00:00,-16.069097900390602
2011-2-11 09:00:00,-16.270452880859352
2011-2-11 10:00:00,-14.802160644531227
2011-2-11 11:00:00,-13.868963623046852
2011-2-11 12:00:00,-12.780645751953102
2011-2-11 13:00:00,-12.337988281249977
2011-2-11 14:00:00,-12.732275390624977
2011-2-11 15:00:00,-13.843084716796852
2011-2-11 16:00:00,-15.302160644531227
2011-2-11 17:00:00,-16.092291259765602
2011-2-11 18:00:00,-16.534155273437477
2011-2-11 19:00:00,-16.573828124999977
2011-2-11 20:00:00,-16.700903320312477
2011-2-11 21:00:00,-16.886450195312477
2011-2-11 22:00:00,-16.951910400390602
2011-2-11 23:00:00,-17.011206054687477
2011-2-12 00:00:00,-16.572332763671852
2011-2-12 01:00:00,-16.716192626953102
2011-2-12 02:00:00,-17.059576416015602
2011-2-12 03:00:00,-17.125128173828102
2011-2-12 04:00:00,-17.627828979492165
2011-2-12 05:00:00,-17.734533691406284
2011-2-12 06:00:00,-17.750952148437477
2011-2-12 07:00:00,-18.670324707031227
2011-2-12 08:00:00,-17.933248901367165
2011-2-12 09:00:00,-15.300299072265602
2011-2-12 10:00:00,-12.689886474609352
2011-2-12 11:00:00,-10.823278808593727
2011-2-12 12:00:00,-9.500341796874977
2011-2-12 13:00:00,-9.450201416015602
2011-2-12 14:00:00,-10.654241943359352
2011-2-12 15:00:00,-12.863439941406284
2011-2-12 16:00:00,-15.614294433593727
2011-2-12 17:00:00,-16.229467773437477
2011-2-12 18:00:00,-17.203558349609324
2011-2-12 19:00:00,-17.842260742187477
2011-2-12 20:00:00,-18.671209716796852
2011-2-12 21:00:00,-18.90991821289066
2011-2-12 22:00:00,-18.98412170410154
2011-2-12 23:00:00,-19.148458862304665
2011-2-13 00:00:00,-18.55145874023438
2011-2-13 01:00:00,-19.168615722656284
2011-2-13 02:00:00,-19.39459838867191
2011-2-13 03:00:00,-19.522360229492165
2011-2-13 04:00:00,-20.082052612304665
2011-2-13 05:00:00,-19.842062377929665
2011-2-13 06:00:00,-19.880987548828102
2011-2-13 07:00:00,-21.249655151367165
2011-2-13 08:00:00,-19.86516418457029
2011-2-13 09:00:00,-17.258184814453102
2011-2-13 10:00:00,-14.271276855468727
2011-2-13 11:00:00,-12.223486328124977
2011-2-13 12:00:00,-10.868749999999977
2011-2-13 13:00:00,-10.617010498046852
2011-2-13 14:00:00,-11.709570312499977
2011-2-13 15:00:00,-14.801428222656284
2011-2-13 16:00:00,-17.292990112304665
2011-2-13 17:00:00,-18.219503784179665
2011-2-13 18:00:00,-18.595846557617165
2011-2-13 19:00:00,-18.53124084472654
2011-2-13 20:00:00,-18.754370117187477
2011-2-13 21:00:00,-18.948248291015574
2011-2-13 22:00:00,-19.652349853515574
2011-2-13 23:00:00,-20.305380249023415
2011-2-14 00:00:00,-20.815542602539068
2011-2-14 01:00:00,-21.19536437988279
2011-2-14 02:00:00,-21.514776611328102
2011-2-14 03:00:00,-21.801184082031227
2011-2-14 04:00:00,-21.69653930664066
2011-2-14 05:00:00,-21.193670654296852
2011-2-14 06:00:00,-20.931417846679665
2011-2-14 07:00:00,-20.051290893554665
2011-2-14 08:00:00,-17.742498779296852
2011-2-14 09:00:00,-14.977941894531227
2011-2-14 10:00:00,-14.387396240234352
2011-2-14 11:00:00,-14.219091796874977
2011-2-14 12:00:00,-13.311285400390602
2011-2-14 13:00:00,-13.355902099609352
2011-2-14 14:00:00,-14.423345947265602
2011-2-14 15:00:00,-16.740606689453102
2011-2-14 16:00:00,-20.361456298828102
2011-2-14 17:00:00,-20.757650756835886
2011-2-14 18:00:00,-21.232916259765574
2011-2-14 19:00:00,-22.29955139160154
2011-2-14 20:00:00,-22.53681030273438
2011-2-14 21:00:00,-22.782827758789068
2011-2-14 22:00:00,-23.409216308593727
2011-2-14 23:00:00,-23.341024780273415
2011-2-15 00:00:00,-23.847479248046852
2011-2-15 01:00:00,-24.456411743163983
2011-2-15 02:00:00,-24.92047729492191
2011-2-15 03:00:00,-24.756384277343727
2011-2-15 04:00:00,-25.120199584960943
2011-2-15 05:00:00,-21.04235687255857
2011-2-15 06:00:00,-23.25751342773438
2011-2-15 07:00:00,-22.70537414550779
2011-2-15 08:00:00,-19.21552124023438
2011-2-15 09:00:00,-14.465406799316384
2011-2-15 10:00:00,-15.479681396484352
2011-2-15 11:00:00,-14.450933837890602
2011-2-15 12:00:00,-15.451452636718727
2011-2-15 13:00:00,-15.886572265624977
2011-2-15 14:00:00,-15.939672851562477
2011-2-15 15:00:00,-15.511541748046852
2011-2-15 16:00:00,-16.625860595703102
2011-2-15 17:00:00,-16.684057617187477
2011-2-15 18:00:00,-17.869406127929665
2011-2-15 19:00:00,-18.221044921874977
2011-2-15 20:00:00,-18.585913085937477
2011-2-15 21:00:00,-18.823202514648386
2011-2-15 22:00:00,-19.356756591796852
2011-2-15 23:00:00,-19.28815307617191
2011-2-16 00:00:00,-18.821997070312477
2011-2-16 01:00:00,-19.69243469238279
2011-2-16 02:00:00,-20.28247680664066
2011-2-16 03:00:00,-19.981649780273415
2011-2-16 04:00:00,-20.17894592285154
2011-2-16 05:00:00,-20.89104309082029
2011-2-16 06:00:00,-21.48804321289066
2011-2-16 07:00:00,-20.953878784179665
2011-2-16 08:00:00,-20.68854370117191
2011-2-16 09:00:00,-13.95287170410154
2011-2-16 10:00:00,-14.009507242838538
2011-2-16 11:00:00,-12.780208333333292
2011-2-16 12:00:00,-13.098516845703102
2011-2-16 13:00:00,-13.362595621744788
2011-2-16 14:00:00,-13.795507812499977
2011-2-16 15:00:00,-14.300065104166663
2011-2-16 16:00:00,-18.757330322265574
2011-2-16 17:00:00,-17.56249847412107
2011-2-16 18:00:00,-18.298620605468727
2011-2-16 19:00:00,-17.97711791992191
2011-2-16 20:00:00,-17.868429565429693
2011-2-16 21:00:00,-18.118627929687477
2011-2-16 22:00:00,-18.641806030273415
2011-2-16 23:00:00,-18.367483520507818
2011-2-17 00:00:00,-19.417120361328102
2011-2-17 01:00:00,-18.551672363281227
2011-2-17 02:00:00,-19.200201416015574
2011-2-17 03:00:00,-20.249914550781227
2011-2-17 04:00:00,-19.92938842773438
2011-2-17 05:00:00,-20.12334289550779
2011-2-17 06:00:00,-20.164495849609324
2011-2-17 07:00:00,-19.31828918457029
2011-2-17 08:00:00,-16.839636230468727
2011-2-17 09:00:00,-13.440336608886696
2011-2-17 10:00:00,-12.539333089192667
2011-2-17 11:00:00,-11.109482828776038
2011-2-17 12:00:00,-10.745581054687477
2011-2-17 13:00:00,-10.838618977864542
2011-2-17 14:00:00,-11.651342773437477
2011-2-17 15:00:00,-13.088588460286473
2011-2-17 16:00:00,-17.53301086425779
2011-2-17 17:00:00,-18.440939331054665
2011-2-17 18:00:00,-18.72783508300779
2011-2-17 19:00:00,-17.733190917968727
2011-2-17 20:00:00,-17.15094604492191
2011-2-17 21:00:00,-17.41405334472654
2011-2-17 22:00:00,-17.926855468749977
2011-2-17 23:00:00,-17.446813964843727
2011-2-18 00:00:00,-17.586248779296852
2011-2-18 01:00:00,-18.048376464843727
2011-2-18 02:00:00,-17.95067443847654
2011-2-18 03:00:00,-17.930807495117165
2011-2-18 04:00:00,-19.141455078124977
2011-2-18 05:00:00,-19.219992065429665
2011-2-18 06:00:00,-18.916632080078102
2011-2-18 07:00:00,-17.453558349609324
2011-2-18 08:00:00,-15.447668457031227
2011-2-18 09:00:00,-12.927801513671852
2011-2-18 10:00:00,-11.069158935546852
2011-2-18 11:00:00,-9.438757324218727
2011-2-18 12:00:00,-8.392645263671852
2011-2-18 13:00:00,-8.314642333984352
2011-2-18 14:00:00,-9.507177734374977
2011-2-18 15:00:00,-11.877111816406284
2011-2-18 16:00:00,-15.880041503906284
2011-2-18 17:00:00,-16.111883544921852
2011-2-18 18:00:00,-16.885809326171852
2011-2-18 19:00:00,-17.65746154785154
2011-2-18 20:00:00,-17.46013488769529
2011-2-18 21:00:00,-18.015539550781227
2011-2-18 22:00:00,-18.55640258789066
2011-2-18 23:00:00,-19.206320190429665
2011-2-19 00:00:00,-19.035986328124977
2011-2-19 01:00:00,-19.85028686523438
2011-2-19 02:00:00,-20.189230346679665
2011-2-19 03:00:00,-20.352011108398386
2011-2-19 04:00:00,-20.581167602539068
2011-2-19 05:00:00,-20.76763000488279
2011-2-19 06:00:00,-20.807348632812477
2011-2-19 07:00:00,-21.13945617675779
2011-2-19 08:00:00,-19.615332031249977
2011-2-19 09:00:00,-17.173345947265574
2011-2-19 10:00:00,-14.895727539062477
2011-2-19 11:00:00,-13.083532714843727
2011-2-19 12:00:00,-11.627722167968727
2011-2-19 13:00:00,-11.593023681640602
2011-2-19 14:00:00,-12.613104248046852
2011-2-19 15:00:00,-14.407781982421852
2011-2-19 16:00:00,-16.827368164062477
2011-2-19 17:00:00,-18.420126342773415
2011-2-19 18:00:00,-19.235662841796852
2011-2-19 19:00:00,-19.748693847656284
2011-2-19 20:00:00,-20.102758789062477
2011-2-19 21:00:00,-20.403967285156284
2011-2-19 22:00:00,-20.81535949707029
2011-2-19 23:00:00,-20.995199584960943
2011-2-20 00:00:00,-20.672262573242165
2011-2-20 01:00:00,-21.26146545410154
2011-2-20 02:00:00,-21.339239501953102
2011-2-20 03:00:00,-21.44450988769529
2011-2-20 04:00:00,-22.107641601562477
2011-2-20 05:00:00,-22.260351562499977
2011-2-20 06:00:00,-22.23590698242191
2011-2-20 07:00:00,-22.679052734374977
2011-2-20 08:00:00,-20.676855468749977
2011-2-20 09:00:00,-17.472631835937477
2011-2-20 10:00:00,-14.594976806640602
2011-2-20 11:00:00,-12.700659179687477
2011-2-20 12:00:00,-11.092321777343727
2011-2-20 13:00:00,-10.728216552734352
2011-2-20 14:00:00,-11.778479003906284
2011-2-20 15:00:00,-13.495581054687477
2011-2-20 16:00:00,-16.116308593749977
2011-2-20 17:00:00,-17.678015136718727
2011-2-20 18:00:00,-18.731909179687477
2011-2-20 19:00:00,-19.44719543457029
2011-2-20 20:00:00,-19.82300415039066
2011-2-20 21:00:00,-19.96900024414066
2011-2-20 22:00:00,-20.14421691894529
2011-2-20 23:00:00,-20.24970092773438
2011-2-21 00:00:00,-20.519201660156284
2011-2-21 01:00:00,-21.01457824707029
2011-2-21 02:00:00,-21.292089843749977
2011-2-21 03:00:00,-21.706381225585886
2011-2-21 04:00:00,-22.061376953124977
2011-2-21 05:00:00,-22.55388488769529
2011-2-21 06:00:00,-22.90106811523438
2011-2-21 07:00:00,-22.77043762207029
2011-2-21 08:00:00,-19.98296203613279
2011-2-21 09:00:00,-17.61334838867191
2011-2-21 10:00:00,-15.652593994140602
